timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 02:01:10.000, 7, 176.63 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:11.000, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:11.000, 1, 183.63 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:11.000, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:11.000, 3, 185.07 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:11.000, 4, 178.87 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:11.000, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:11.000, 6, 177.75 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:11.000, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:12.000, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:12.000, 1, 183.36 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:12.000, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:12.000, 3, 185.07 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:12.000, 4, 178.77 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:12.000, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:12.000, 6, 177.88 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:12.000, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:13.000, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:13.001, 1, 183.13 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:13.001, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:13.001, 3, 185.07 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:13.001, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:13.001, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:13.001, 6, 177.85 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:13.001, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:14.001, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:14.001, 1, 183.13 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:14.001, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:14.001, 3, 185.07 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:14.001, 4, 178.81 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:14.001, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:14.001, 6, 177.67 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:14.001, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:15.001, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:15.001, 1, 183.28 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:15.001, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:15.001, 3, 185.03 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:15.001, 4, 178.75 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:15.001, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:15.001, 6, 177.57 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:15.001, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:16.001, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:16.001, 1, 183.16 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:16.001, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:16.001, 3, 185.04 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:16.001, 4, 178.99 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:16.001, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:16.001, 6, 177.90 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:16.001, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:17.001, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:17.001, 1, 183.16 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:17.001, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:17.001, 3, 185.07 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:17.001, 4, 179.75 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:17.001, 5, 180.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:17.001, 6, 178.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:17.001, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:18.001, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:18.001, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:18.001, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:18.001, 3, 185.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:18.001, 4, 179.92 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:18.001, 5, 180.89 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:18.001, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:18.001, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:19.001, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:19.001, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:19.001, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:19.001, 3, 185.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:19.001, 4, 178.84 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:19.001, 5, 180.66 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:19.002, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:19.002, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:20.002, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:20.002, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:20.002, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:20.002, 3, 185.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:20.002, 4, 178.72 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:20.002, 5, 180.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:20.002, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:20.002, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:21.002, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:21.002, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:21.002, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:21.002, 3, 185.03 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:21.002, 4, 178.76 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:21.002, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:21.002, 6, 178.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:21.002, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:22.002, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:22.002, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:22.002, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:22.002, 3, 185.07 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:22.002, 4, 178.94 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:22.002, 5, 180.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:22.002, 6, 178.13 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:22.002, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:23.002, 0, 180.11 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:23.002, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:23.002, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:23.002, 3, 184.92 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:23.002, 4, 178.87 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:23.002, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:23.002, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:23.002, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:01:24.002, 0, 179.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
