timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 13:29:38.201, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:39.201, 0, 179.37 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:39.201, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:39.201, 2, 183.10 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:39.201, 3, 183.09 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:39.201, 4, 178.71 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:39.201, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:39.201, 6, 177.86 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:39.201, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:40.201, 0, 179.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:40.201, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:40.201, 2, 182.93 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:40.201, 3, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:40.201, 4, 178.81 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:40.201, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:40.201, 6, 178.14 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:40.201, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:41.201, 0, 179.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:41.201, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:41.201, 2, 182.61 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:41.201, 3, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:41.201, 4, 178.94 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:41.201, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:41.201, 6, 177.92 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:41.201, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:42.201, 0, 179.26 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:42.201, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:42.201, 2, 182.51 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:42.201, 3, 183.09 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:42.201, 4, 178.84 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:42.201, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:42.201, 6, 178.11 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:42.201, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:43.201, 0, 179.04 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:43.201, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:43.201, 2, 182.65 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:43.201, 3, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:43.201, 4, 178.86 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:43.201, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:43.201, 6, 178.33 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:43.201, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:44.201, 0, 178.90 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
