timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 06:15:05.821, 3, 184.06 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:05.821, 4, 178.99 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:05.821, 5, 181.24 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:05.821, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:05.821, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:06.821, 0, 179.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:06.821, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:06.821, 2, 184.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:06.821, 3, 183.79 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:06.821, 4, 178.80 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:06.821, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:06.821, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:06.821, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:07.821, 0, 179.96 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:07.821, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:07.821, 2, 184.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:07.821, 3, 183.55 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:07.821, 4, 178.80 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:07.821, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:07.822, 6, 178.14 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:07.822, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:08.822, 0, 179.87 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:08.822, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:08.822, 2, 184.04 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:08.822, 3, 183.62 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:08.822, 4, 178.79 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:08.822, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:08.822, 6, 178.33 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:08.822, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:09.822, 0, 179.84 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:09.822, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:09.822, 2, 184.04 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:09.822, 3, 183.18 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:09.822, 4, 178.83 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:09.822, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:09.822, 6, 178.30 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:09.822, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:10.822, 0, 179.91 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:10.822, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:10.822, 2, 183.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:10.822, 3, 183.51 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:10.822, 4, 178.73 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:10.822, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:10.822, 6, 178.60 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:10.822, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:11.822, 0, 179.92 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:11.822, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:11.822, 2, 184.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:11.822, 3, 183.23 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:11.822, 4, 178.96 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:11.822, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:11.822, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:11.822, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:12.822, 0, 179.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:12.822, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:12.822, 2, 183.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:12.822, 3, 183.09 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:12.822, 4, 178.88 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:12.822, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:12.822, 6, 178.37 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:12.822, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:13.822, 0, 179.73 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:13.822, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:13.822, 2, 183.82 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:13.822, 3, 183.20 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:13.822, 4, 178.82 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:13.822, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:13.822, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:13.822, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:14.823, 0, 179.65 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:15:14.823, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
